pais,num_visitas,numero_modelos,pagina_mas_visitada,precio_maximo,precio_promedio,visitaspag1trousers,visitaspag2skirts,visitaspag3blouses,visitaspag4sales,target
Poland,1,1,3-blouses,28,28.0,0.0,0.0,1.0,1.0,1
Poland,6,2,1-trousers,62,49.333333333333336,6.0,0.0,0.0,0.0,0
Germany,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Lithuania,3,3,1-trousers,72,54.0,3.0,0.0,0.0,0.0,0
Czech Republic,1,1,2-skirts,38,38.0,0.0,1.0,0.0,0.0,0
Czech Republic,12,10,2-skirts,62,43.916666666666664,0.0,7.0,5.0,0.0,0
Poland,2,2,1-trousers,48,45.5,1.0,0.0,1.0,12.0,1
Poland,3,3,2-skirts,57,52.333333333333336,0.0,3.0,0.0,0.0,0
Czech Republic,21,16,1-trousers,62,47.23809523809524,16.0,0.0,5.0,0.0,0
United Kingdom,1,1,2-skirts,43,43.0,0.0,1.0,0.0,2.0,1
Czech Republic,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Czech Republic,4,4,1-trousers,48,36.75,2.0,0.0,2.0,0.0,0
Poland,2,2,2-skirts,62,55.0,0.0,1.0,1.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,1.0,1
Czech Republic,3,3,2-skirts,67,62.0,0.0,3.0,0.0,0.0,0
Poland,2,2,2-skirts,67,55.0,0.0,2.0,0.0,0.0,0
Poland,2,2,1-trousers,43,35.5,1.0,0.0,1.0,0.0,0
Poland,24,22,1-trousers,72,43.833333333333336,9.0,6.0,9.0,9.0,1
Poland,7,7,1-trousers,48,40.857142857142854,4.0,0.0,3.0,3.0,1
Poland,5,5,3-blouses,43,33.0,0.0,0.0,5.0,0.0,0
Poland,2,2,2-skirts,52,45.0,0.0,2.0,0.0,3.0,1
Lithuania,19,13,2-skirts,62,46.8421052631579,6.0,8.0,5.0,0.0,0
Poland,3,3,3-blouses,48,34.666666666666664,0.0,0.0,3.0,0.0,0
Lithuania,4,4,2-skirts,57,46.25,0.0,3.0,1.0,0.0,0
Poland,4,4,3-blouses,57,47.5,0.0,0.0,4.0,12.0,1
Poland,4,4,2-skirts,57,47.5,0.0,4.0,0.0,1.0,1
Poland,3,3,1-trousers,43,33.0,3.0,0.0,0.0,0.0,0
Lithuania,2,2,2-skirts,67,59.5,0.0,2.0,0.0,0.0,0
Lithuania,3,2,1-trousers,43,39.666666666666664,3.0,0.0,0.0,0.0,0
Poland,6,6,2-skirts,57,38.666666666666664,2.0,3.0,1.0,1.0,1
Poland,20,17,2-skirts,72,55.2,9.0,10.0,1.0,4.0,1
Poland,2,2,2-skirts,38,33.0,0.0,1.0,1.0,0.0,0
Poland,1,1,2-skirts,62,62.0,0.0,1.0,0.0,0.0,0
Lithuania,3,3,2-skirts,67,49.333333333333336,0.0,3.0,0.0,1.0,1
Poland,3,3,1-trousers,62,46.0,3.0,0.0,0.0,2.0,1
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,8.0,1
Poland,15,12,1-trousers,62,45.266666666666666,11.0,2.0,2.0,4.0,1
Poland,3,3,3-blouses,48,34.666666666666664,0.0,0.0,3.0,0.0,0
Poland,13,13,1-trousers,82,47.69230769230769,13.0,0.0,0.0,17.0,1
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,0.0,0
Poland,3,3,2-skirts,57,49.0,0.0,3.0,0.0,2.0,1
Lithuania,1,1,1-trousers,62,62.0,1.0,0.0,0.0,0.0,0
Poland,5,5,3-blouses,52,40.8,0.0,1.0,4.0,0.0,0
Czech Republic,2,2,2-skirts,67,64.5,0.0,2.0,0.0,0.0,0
Poland,2,2,1-trousers,60,40.0,1.0,0.0,1.0,0.0,0
Poland,4,4,2-skirts,67,53.5,1.0,3.0,0.0,0.0,0
Poland,9,9,3-blouses,67,43.0,2.0,1.0,6.0,0.0,0
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,4,4,2-skirts,62,52.25,0.0,4.0,0.0,0.0,0
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,0.0,0
Poland,5,4,2-skirts,62,54.2,0.0,5.0,0.0,3.0,1
Poland,2,2,2-skirts,67,57.5,0.0,1.0,1.0,0.0,0
Poland,2,2,2-skirts,52,52.0,0.0,2.0,0.0,0.0,0
Poland,3,3,2-skirts,67,65.33333333333333,0.0,3.0,0.0,0.0,0
Poland,5,5,1-trousers,55,41.4,3.0,0.0,2.0,1.0,1
Poland,15,10,2-skirts,57,47.2,2.0,13.0,0.0,0.0,0
Poland,3,2,2-skirts,52,49.0,0.0,2.0,1.0,2.0,1
Poland,20,14,1-trousers,62,48.45,15.0,0.0,5.0,10.0,1
Poland,2,2,2-skirts,52,45.0,0.0,2.0,0.0,0.0,0
Poland,9,9,3-blouses,72,47.666666666666664,3.0,0.0,6.0,7.0,1
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,1,1,2-skirts,38,38.0,0.0,1.0,0.0,0.0,0
Poland,15,14,2-skirts,67,51.46666666666667,1.0,11.0,3.0,2.0,1
Poland,1,1,3-blouses,23,23.0,0.0,0.0,1.0,0.0,0
Poland,10,10,2-skirts,62,47.0,4.0,6.0,0.0,22.0,1
Poland,5,5,1-trousers,62,47.6,3.0,2.0,0.0,2.0,1
Poland,2,2,2-skirts,57,47.5,0.0,2.0,0.0,0.0,0
Poland,10,9,3-blouses,67,48.2,3.0,3.0,4.0,1.0,1
Poland,8,7,2-skirts,57,43.875,0.0,8.0,0.0,2.0,1
Poland,2,2,1-trousers,62,45.0,2.0,0.0,0.0,0.0,0
Poland,13,13,2-skirts,67,45.84615384615385,0.0,8.0,5.0,0.0,0
Poland,4,4,2-skirts,52,45.0,0.0,4.0,0.0,0.0,0
Poland,2,2,2-skirts,57,57.0,0.0,2.0,0.0,0.0,0
Poland,9,3,1-trousers,48,34.666666666666664,9.0,0.0,0.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,2,2,2-skirts,57,54.5,0.0,2.0,0.0,2.0,1
Poland,1,1,3-blouses,28,28.0,0.0,0.0,1.0,0.0,0
Poland,1,1,3-blouses,43,43.0,0.0,0.0,1.0,0.0,0
Poland,6,6,1-trousers,82,57.0,6.0,0.0,0.0,0.0,0
Poland,25,23,2-skirts,67,47.76,0.0,16.0,9.0,16.0,1
Poland,2,2,2-skirts,62,62.0,0.0,2.0,0.0,0.0,0
Poland,1,1,2-skirts,38,38.0,0.0,1.0,0.0,0.0,0
Poland,1,1,2-skirts,38,38.0,0.0,1.0,0.0,0.0,0
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Poland,3,3,1-trousers,52,38.333333333333336,1.0,1.0,1.0,0.0,0
com (*.com),2,2,2-skirts,67,64.5,0.0,2.0,0.0,0.0,0
Poland,9,9,1-trousers,62,45.44444444444444,5.0,4.0,0.0,0.0,0
Poland,5,5,2-skirts,67,50.4,0.0,5.0,0.0,0.0,0
Poland,3,2,2-skirts,52,39.333333333333336,0.0,3.0,0.0,0.0,0
Poland,2,2,1-trousers,38,35.5,2.0,0.0,0.0,0.0,0
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,1,1,3-blouses,33,33.0,0.0,0.0,1.0,0.0,0
Poland,8,8,1-trousers,72,48.625,8.0,0.0,0.0,0.0,0
Poland,3,3,1-trousers,38,34.666666666666664,1.0,1.0,1.0,0.0,0
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,5,5,1-trousers,62,45.6,3.0,2.0,0.0,1.0,1
Poland,6,6,1-trousers,67,45.166666666666664,3.0,2.0,1.0,0.0,0
Poland,2,2,2-skirts,57,45.0,0.0,2.0,0.0,0.0,0
Poland,16,15,2-skirts,62,46.5,1.0,9.0,6.0,4.0,1
Poland,2,2,1-trousers,62,50.0,2.0,0.0,0.0,1.0,1
Poland,8,8,1-trousers,55,38.75,6.0,1.0,1.0,8.0,1
Poland,4,4,2-skirts,52,42.75,0.0,4.0,0.0,0.0,0
Poland,9,9,2-skirts,62,51.22222222222222,0.0,9.0,0.0,0.0,0
Poland,3,3,2-skirts,62,57.0,0.0,3.0,0.0,0.0,0
Poland,8,8,1-trousers,62,44.0,8.0,0.0,0.0,4.0,1
Poland,2,2,1-trousers,43,35.5,2.0,0.0,0.0,0.0,0
Poland,10,10,1-trousers,60,42.4,5.0,2.0,3.0,1.0,1
Poland,4,4,1-trousers,60,50.75,3.0,1.0,0.0,0.0,0
Poland,9,9,2-skirts,62,47.55555555555556,2.0,5.0,2.0,0.0,0
Poland,5,5,3-blouses,48,36.6,0.0,0.0,5.0,0.0,0
Poland,5,4,1-trousers,82,48.8,5.0,0.0,0.0,0.0,0
Poland,3,3,2-skirts,57,44.666666666666664,0.0,2.0,1.0,0.0,0
Poland,8,7,2-skirts,62,51.125,0.0,8.0,0.0,1.0,1
Poland,1,1,2-skirts,67,67.0,0.0,1.0,0.0,0.0,0
Poland,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
net (*.net),10,5,1-trousers,62,39.4,8.0,0.0,2.0,0.0,0
Poland,1,1,1-trousers,62,62.0,1.0,0.0,0.0,0.0,0
Poland,5,5,2-skirts,67,49.6,0.0,5.0,0.0,0.0,0
Poland,2,2,2-skirts,52,52.0,0.0,2.0,0.0,0.0,0
Poland,6,6,2-skirts,67,52.5,0.0,5.0,1.0,0.0,0
Czech Republic,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,6,5,1-trousers,62,52.5,4.0,0.0,2.0,0.0,0
Poland,2,2,3-blouses,48,45.5,0.0,0.0,2.0,0.0,0
Czech Republic,3,3,3-blouses,57,49.333333333333336,0.0,1.0,2.0,0.0,0
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,2,2,1-trousers,43,40.5,2.0,0.0,0.0,0.0,0
Poland,1,1,1-trousers,33,33.0,1.0,0.0,0.0,0.0,0
Poland,19,19,3-blouses,67,39.94736842105263,4.0,5.0,10.0,10.0,1
Poland,6,6,3-blouses,57,47.333333333333336,0.0,1.0,5.0,0.0,0
Poland,3,3,2-skirts,57,44.333333333333336,0.0,3.0,0.0,0.0,0
Poland,1,1,3-blouses,55,55.0,0.0,0.0,1.0,0.0,0
Poland,2,2,1-trousers,62,57.0,1.0,1.0,0.0,0.0,0
Poland,3,3,1-trousers,72,58.333333333333336,3.0,0.0,0.0,0.0,0
Poland,13,13,3-blouses,67,49.46153846153846,3.0,4.0,6.0,0.0,0
Poland,6,6,2-skirts,57,38.666666666666664,0.0,3.0,3.0,2.0,1
Poland,2,2,3-blouses,48,48.0,0.0,0.0,2.0,0.0,0
Poland,1,1,1-trousers,33,33.0,1.0,0.0,0.0,0.0,0
Poland,3,3,3-blouses,48,39.666666666666664,0.0,0.0,3.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,10,10,1-trousers,60,43.5,4.0,3.0,3.0,0.0,0
Poland,1,1,3-blouses,33,33.0,0.0,0.0,1.0,0.0,0
Poland,2,1,2-skirts,57,57.0,0.0,2.0,0.0,0.0,0
Poland,3,3,2-skirts,52,47.333333333333336,0.0,3.0,0.0,0.0,0
Poland,16,15,3-blouses,57,39.125,7.0,1.0,8.0,26.0,1
Poland,1,1,1-trousers,33,33.0,1.0,0.0,0.0,0.0,0
Poland,4,3,1-trousers,43,36.75,4.0,0.0,0.0,0.0,0
Poland,3,1,2-skirts,38,38.0,0.0,3.0,0.0,2.0,1
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,1.0,1
Czech Republic,4,4,1-trousers,82,59.25,3.0,1.0,0.0,0.0,0
net (*.net),1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
net (*.net),2,2,1-trousers,82,65.0,1.0,0.0,1.0,0.0,0
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,1.0,1
Lithuania,13,5,1-trousers,82,52.92307692307692,13.0,0.0,0.0,0.0,0
Poland,22,20,3-blouses,72,44.18181818181818,6.0,4.0,12.0,17.0,1
Czech Republic,10,10,1-trousers,82,46.8,7.0,0.0,3.0,0.0,0
Poland,4,3,1-trousers,62,41.5,2.0,2.0,0.0,0.0,0
unidentified,4,4,2-skirts,62,48.75,0.0,4.0,0.0,0.0,0
Poland,4,4,3-blouses,52,44.0,0.0,1.0,3.0,0.0,0
Poland,3,3,1-trousers,38,33.0,1.0,1.0,1.0,0.0,0
Poland,6,6,3-blouses,52,37.333333333333336,1.0,0.0,5.0,0.0,0
Poland,10,10,3-blouses,57,43.7,0.0,0.0,10.0,9.0,1
Poland,12,12,1-trousers,67,48.25,6.0,6.0,0.0,0.0,0
Poland,3,3,2-skirts,62,52.333333333333336,0.0,3.0,0.0,0.0,0
Poland,6,6,2-skirts,62,45.833333333333336,0.0,3.0,3.0,5.0,1
Czech Republic,30,27,2-skirts,67,45.46666666666667,4.0,14.0,12.0,0.0,0
Poland,1,1,3-blouses,28,28.0,0.0,0.0,1.0,1.0,1
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,3,3,2-skirts,67,49.333333333333336,0.0,3.0,0.0,0.0,0
Czech Republic,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Poland,5,5,1-trousers,52,36.8,2.0,1.0,2.0,1.0,1
Czech Republic,2,2,1-trousers,38,35.5,2.0,0.0,0.0,0.0,0
Czech Republic,16,11,3-blouses,72,47.25,1.0,7.0,8.0,0.0,0
Czech Republic,17,17,2-skirts,67,46.94117647058823,4.0,13.0,0.0,0.0,0
com (*.com),11,11,3-blouses,62,41.45454545454545,4.0,0.0,7.0,0.0,0
com (*.com),12,11,2-skirts,57,46.5,3.0,5.0,4.0,5.0,1
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Czech Republic,12,11,2-skirts,67,47.583333333333336,0.0,9.0,3.0,0.0,0
Czech Republic,21,21,1-trousers,82,48.666666666666664,15.0,5.0,1.0,0.0,0
Lithuania,16,15,1-trousers,82,49.125,7.0,5.0,4.0,0.0,0
Austria,12,12,1-trousers,62,40.666666666666664,7.0,2.0,3.0,2.0,1
Poland,5,5,3-blouses,48,37.0,1.0,0.0,4.0,4.0,1
Poland,3,3,3-blouses,48,34.666666666666664,0.0,0.0,3.0,0.0,0
Czech Republic,2,2,1-trousers,62,55.0,1.0,0.0,1.0,0.0,0
Czech Republic,8,8,3-blouses,52,34.375,0.0,0.0,8.0,0.0,0
Poland,7,7,1-trousers,62,44.142857142857146,7.0,0.0,0.0,0.0,0
Poland,2,2,1-trousers,52,47.5,1.0,0.0,1.0,0.0,0
Romania,3,3,2-skirts,57,46.0,0.0,3.0,0.0,1.0,1
Czech Republic,12,12,1-trousers,82,51.333333333333336,7.0,5.0,0.0,0.0,0
Poland,8,6,2-skirts,52,43.25,0.0,8.0,0.0,3.0,1
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,33,33,2-skirts,67,44.78787878787879,1.0,17.0,15.0,4.0,1
Poland,7,6,1-trousers,52,41.42857142857143,6.0,1.0,0.0,0.0,0
Lithuania,3,3,1-trousers,52,44.333333333333336,1.0,1.0,1.0,1.0,1
Czech Republic,19,19,2-skirts,67,49.526315789473685,7.0,9.0,3.0,0.0,0
Lithuania,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Czech Republic,2,2,3-blouses,28,27.0,0.0,0.0,2.0,0.0,0
Czech Republic,20,18,1-trousers,72,43.8,11.0,0.0,9.0,0.0,0
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,0.0,0
Poland,5,4,1-trousers,62,47.6,4.0,1.0,0.0,0.0,0
Poland,5,5,1-trousers,57,43.8,2.0,2.0,1.0,2.0,1
Poland,2,2,1-trousers,43,31.5,1.0,0.0,1.0,0.0,0
Lithuania,17,13,1-trousers,82,50.76470588235294,14.0,1.0,2.0,6.0,1
Poland,8,6,2-skirts,67,54.25,2.0,5.0,1.0,5.0,1
Poland,2,2,2-skirts,57,50.0,0.0,2.0,0.0,0.0,0
Poland,3,3,2-skirts,57,50.666666666666664,1.0,2.0,0.0,0.0,0
Poland,9,9,2-skirts,67,49.666666666666664,2.0,5.0,2.0,0.0,0
Poland,3,3,1-trousers,38,36.333333333333336,3.0,0.0,0.0,0.0,0
Poland,2,2,2-skirts,43,40.5,0.0,2.0,0.0,0.0,0
Poland,2,2,2-skirts,57,57.0,0.0,2.0,0.0,0.0,0
Lithuania,18,8,2-skirts,57,46.111111111111114,2.0,16.0,0.0,2.0,1
Poland,6,6,1-trousers,62,37.833333333333336,3.0,0.0,3.0,0.0,0
Poland,3,3,3-blouses,48,38.666666666666664,0.0,0.0,3.0,0.0,0
Poland,1,1,2-skirts,38,38.0,0.0,1.0,0.0,0.0,0
Poland,6,6,1-trousers,62,48.333333333333336,2.0,2.0,2.0,1.0,1
Poland,1,1,3-blouses,23,23.0,0.0,0.0,1.0,0.0,0
Poland,2,2,2-skirts,62,50.0,0.0,2.0,0.0,0.0,0
Lithuania,3,3,1-trousers,62,47.666666666666664,2.0,1.0,0.0,1.0,1
Poland,2,2,1-trousers,33,30.5,2.0,0.0,0.0,1.0,1
Czech Republic,27,26,2-skirts,67,48.25925925925926,0.0,27.0,0.0,0.0,0
Czech Republic,39,25,2-skirts,67,49.76923076923077,0.0,39.0,0.0,0.0,0
Poland,2,2,1-trousers,33,29.5,1.0,0.0,1.0,0.0,0
Poland,34,32,1-trousers,82,47.6764705882353,22.0,10.0,2.0,24.0,1
Poland,4,4,1-trousers,62,45.75,4.0,0.0,0.0,0.0,0
France,12,10,1-trousers,82,46.916666666666664,9.0,2.0,1.0,0.0,0
Poland,9,7,3-blouses,48,39.666666666666664,0.0,0.0,9.0,3.0,1
Poland,3,3,3-blouses,43,38.0,1.0,0.0,2.0,0.0,0
Poland,4,4,1-trousers,62,56.5,2.0,2.0,0.0,0.0,0
Poland,5,5,3-blouses,62,43.0,1.0,0.0,4.0,0.0,0
Poland,1,1,3-blouses,33,33.0,0.0,0.0,1.0,0.0,0
Poland,1,1,2-skirts,67,67.0,0.0,1.0,0.0,0.0,0
Poland,4,4,2-skirts,57,51.0,0.0,4.0,0.0,1.0,1
Poland,9,8,3-blouses,48,42.44444444444444,0.0,0.0,9.0,18.0,1
Poland,1,1,1-trousers,33,33.0,1.0,0.0,0.0,0.0,0
Poland,4,3,1-trousers,52,43.75,2.0,2.0,0.0,0.0,0
Poland,4,4,1-trousers,52,41.5,2.0,2.0,0.0,0.0,0
Poland,1,1,2-skirts,57,57.0,0.0,1.0,0.0,0.0,0
Poland,3,3,1-trousers,48,39.666666666666664,2.0,1.0,0.0,0.0,0
Poland,2,2,1-trousers,38,33.0,1.0,0.0,1.0,0.0,0
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,2,2,1-trousers,43,35.5,2.0,0.0,0.0,0.0,0
Poland,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Poland,6,5,1-trousers,72,42.833333333333336,3.0,3.0,0.0,3.0,1
Poland,5,5,1-trousers,62,45.6,4.0,1.0,0.0,0.0,0
Poland,1,1,1-trousers,33,33.0,1.0,0.0,0.0,0.0,0
Poland,2,2,1-trousers,60,49.0,2.0,0.0,0.0,1.0,1
Poland,2,2,1-trousers,48,43.0,1.0,0.0,1.0,3.0,1
Poland,6,6,1-trousers,62,41.166666666666664,6.0,0.0,0.0,0.0,0
Poland,21,20,2-skirts,62,44.857142857142854,8.0,9.0,4.0,9.0,1
Poland,5,5,2-skirts,72,54.2,1.0,4.0,0.0,0.0,0
Poland,6,6,3-blouses,52,46.666666666666664,0.0,2.0,4.0,9.0,1
Poland,10,10,3-blouses,62,45.7,4.0,0.0,6.0,2.0,1
Poland,11,6,2-skirts,57,54.81818181818182,0.0,11.0,0.0,1.0,1
Poland,6,6,2-skirts,67,47.666666666666664,1.0,5.0,0.0,1.0,1
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Poland,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Poland,2,2,2-skirts,38,35.5,0.0,1.0,1.0,0.0,0
Poland,2,2,3-blouses,55,51.5,0.0,0.0,2.0,0.0,0
Poland,3,3,1-trousers,48,38.0,1.0,1.0,1.0,0.0,0
Poland,6,6,3-blouses,48,38.833333333333336,2.0,0.0,4.0,0.0,0
Poland,2,2,2-skirts,67,62.0,0.0,2.0,0.0,3.0,1
Poland,11,10,1-trousers,82,47.27272727272727,11.0,0.0,0.0,7.0,1
Poland,3,3,3-blouses,48,34.666666666666664,0.0,0.0,3.0,0.0,0
Poland,3,3,3-blouses,48,38.666666666666664,0.0,0.0,3.0,1.0,1
Poland,1,1,1-trousers,33,33.0,1.0,0.0,0.0,0.0,0
Poland,8,7,1-trousers,82,39.75,8.0,0.0,0.0,0.0,0
Poland,3,3,1-trousers,62,46.0,2.0,1.0,0.0,0.0,0
Poland,1,1,1-trousers,43,43.0,1.0,0.0,0.0,0.0,0
Czech Republic,7,7,1-trousers,62,40.0,7.0,0.0,0.0,0.0,0
net (*.net),10,9,1-trousers,57,41.8,5.0,3.0,2.0,7.0,1
Lithuania,11,9,2-skirts,67,53.72727272727273,0.0,11.0,0.0,0.0,0
Poland,2,2,2-skirts,48,43.0,0.0,1.0,1.0,0.0,0
Poland,2,2,2-skirts,67,52.5,0.0,2.0,0.0,0.0,0
Poland,7,7,3-blouses,62,48.42857142857143,2.0,2.0,3.0,5.0,1
Poland,2,2,2-skirts,67,52.5,0.0,2.0,0.0,0.0,0
Poland,9,9,1-trousers,72,46.77777777777778,9.0,0.0,0.0,10.0,1
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,3,3,1-trousers,52,41.0,1.0,1.0,1.0,0.0,0
Poland,2,2,1-trousers,48,43.0,1.0,0.0,1.0,1.0,1
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,0.0,0
Poland,5,5,3-blouses,48,41.0,0.0,0.0,5.0,0.0,0
Poland,3,3,3-blouses,48,38.0,1.0,0.0,2.0,4.0,1
Poland,5,5,2-skirts,67,51.6,0.0,4.0,1.0,0.0,0
Germany,1,1,2-skirts,52,52.0,0.0,1.0,0.0,0.0,0
Poland,3,3,2-skirts,57,49.0,0.0,3.0,0.0,0.0,0
Poland,3,3,2-skirts,52,44.333333333333336,0.0,3.0,0.0,0.0,0
Poland,23,15,2-skirts,67,50.30434782608695,0.0,21.0,2.0,5.0,1
Poland,5,5,3-blouses,52,38.8,0.0,1.0,4.0,1.0,1
Poland,3,3,1-trousers,38,33.0,3.0,0.0,0.0,0.0,0
Poland,21,17,3-blouses,62,40.38095238095238,2.0,9.0,10.0,10.0,1
Poland,6,6,2-skirts,67,56.333333333333336,0.0,6.0,0.0,0.0,0
Poland,2,2,1-trousers,48,43.0,1.0,0.0,1.0,0.0,0
Czech Republic,7,6,2-skirts,57,50.285714285714285,0.0,4.0,3.0,0.0,0
net (*.net),5,5,2-skirts,57,45.6,0.0,5.0,0.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,2,2,3-blouses,28,25.5,0.0,0.0,2.0,0.0,0
Poland,7,6,2-skirts,62,49.57142857142857,0.0,7.0,0.0,0.0,0
Poland,6,6,2-skirts,62,50.666666666666664,0.0,6.0,0.0,0.0,0
Poland,11,11,3-blouses,62,45.45454545454545,4.0,2.0,5.0,0.0,0
Poland,7,6,2-skirts,67,51.714285714285715,0.0,6.0,1.0,2.0,1
Poland,5,5,1-trousers,77,47.2,3.0,0.0,2.0,4.0,1
Poland,16,15,2-skirts,67,45.875,3.0,8.0,5.0,0.0,0
Poland,4,4,1-trousers,62,41.5,4.0,0.0,0.0,3.0,1
Poland,4,3,1-trousers,62,60.75,3.0,1.0,0.0,0.0,0
Poland,10,4,2-skirts,62,49.8,0.0,10.0,0.0,0.0,0
Poland,12,12,3-blouses,57,44.25,2.0,0.0,10.0,3.0,1
Poland,6,6,3-blouses,62,42.5,2.0,1.0,3.0,8.0,1
Poland,7,7,3-blouses,57,36.42857142857143,3.0,0.0,4.0,0.0,0
Germany,2,2,3-blouses,48,48.0,0.0,0.0,2.0,2.0,1
Poland,2,2,2-skirts,62,57.0,0.0,2.0,0.0,0.0,0
Poland,4,2,3-blouses,48,45.5,0.0,1.0,3.0,0.0,0
Poland,4,4,1-trousers,82,52.0,2.0,1.0,1.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,0.0,0
Poland,1,1,3-blouses,48,48.0,0.0,0.0,1.0,1.0,1
Poland,7,7,2-skirts,57,44.142857142857146,0.0,5.0,2.0,0.0,0
Czech Republic,20,20,3-blouses,67,40.1,0.0,6.0,14.0,0.0,0
Poland,17,14,3-blouses,62,41.64705882352941,2.0,4.0,11.0,10.0,1
Poland,5,5,3-blouses,48,39.0,1.0,1.0,3.0,6.0,1
Lithuania,57,24,1-trousers,82,49.56140350877193,50.0,7.0,0.0,10.0,1
net (*.net),5,5,1-trousers,62,42.6,2.0,1.0,2.0,0.0,0
Poland,6,6,3-blouses,57,47.666666666666664,0.0,0.0,6.0,3.0,1
Poland,1,1,1-trousers,38,38.0,1.0,0.0,0.0,0.0,0
Lithuania,4,4,3-blouses,57,42.75,1.0,1.0,2.0,0.0,0
net (*.net),4,4,1-trousers,62,46.25,2.0,2.0,0.0,6.0,1
Poland,1,1,2-skirts,52,52.0,0.0,1.0,0.0,1.0,1
Czech Republic,3,3,2-skirts,57,49.0,0.0,3.0,0.0,0.0,0
Poland,3,3,2-skirts,62,46.0,1.0,2.0,0.0,3.0,1
Poland,2,2,1-trousers,62,52.5,2.0,0.0,0.0,1.0,1
Poland,8,8,2-skirts,67,54.75,0.0,8.0,0.0,0.0,0
Poland,1,1,2-skirts,38,38.0,0.0,1.0,0.0,0.0,0
Czech Republic,3,3,1-trousers,48,38.0,2.0,0.0,1.0,0.0,0
Poland,4,4,3-blouses,62,50.0,1.0,1.0,2.0,0.0,0
Poland,8,5,2-skirts,62,43.25,2.0,3.0,3.0,1.0,1
Poland,1,1,2-skirts,38,38.0,0.0,1.0,0.0,0.0,0
Poland,3,3,3-blouses,33,31.333333333333332,0.0,0.0,3.0,0.0,0
Poland,6,6,1-trousers,82,47.0,6.0,0.0,0.0,0.0,0
Czech Republic,2,2,1-trousers,62,47.5,2.0,0.0,0.0,0.0,0
Czech Republic,5,4,2-skirts,62,49.4,0.0,5.0,0.0,0.0,0
Poland,2,2,3-blouses,48,38.0,0.0,0.0,2.0,0.0,0
Czech Republic,4,3,3-blouses,48,34.25,0.0,0.0,4.0,0.0,0
Poland,5,4,1-trousers,72,38.8,3.0,0.0,2.0,0.0,0
com (*.com),2,2,1-trousers,72,55.0,2.0,0.0,0.0,0.0,0
Poland,7,7,1-trousers,72,49.714285714285715,7.0,0.0,0.0,0.0,0
Poland,9,9,1-trousers,62,48.111111111111114,6.0,3.0,0.0,0.0,0
Czech Republic,3,3,1-trousers,62,46.0,2.0,1.0,0.0,0.0,0
Poland,3,3,2-skirts,57,49.0,0.0,3.0,0.0,0.0,0
Poland,3,3,2-skirts,67,51.0,0.0,3.0,0.0,0.0,0
Poland,4,4,2-skirts,67,57.25,0.0,3.0,1.0,2.0,1
Czech Republic,3,3,2-skirts,67,58.666666666666664,0.0,3.0,0.0,0.0,0
Poland,9,8,3-blouses,62,40.111111111111114,4.0,0.0,5.0,1.0,1
